Gender,Event M/W,Location,Year,Medal,Name,Nationality,Result,Event,Time_Cleaned,MixMatch
W,800M Women,Amsterdam,1928,B,Inga GENTZEL,SWE,None,800M,0,WAmsterdam1928B800M
W,Discus Throw Women,Rio,2016,G,Sandra PERKOVIC,CRO,69.21,Discus Throw,69.21,WRio2016GDiscus Throw
W,Discus Throw Women,Rio,2016,S,Melina ROBERT-MICHON,FRA,66.73,Discus Throw,66.73,WRio2016SDiscus Throw
W,Discus Throw Women,Rio,2016,B,Denia CABALLERO,CUB,65.34,Discus Throw,65.34,WRio2016BDiscus Throw
W,Discus Throw Women,Beijing,2008,G,Stephanie BROWN TRAFTON,USA,64.74,Discus Throw,64.74,WBeijing2008GDiscus Throw
W,Discus Throw Women,Beijing,2008,B,Olena ANTONOVA,UKR,62.59,Discus Throw,62.59,WBeijing2008BDiscus Throw
W,Discus Throw Women,Sydney,2000,G,Ellina ZVEREVA,BLR,68.4,Discus Throw,68.4,WSydney2000GDiscus Throw
W,Discus Throw Women,Sydney,2000,S,Anastasia KELESIDOU,GRE,65.71,Discus Throw,65.71,WSydney2000SDiscus Throw
W,Discus Throw Women,Sydney,2000,B,Iryna YATCHENKO,BLR,65.2,Discus Throw,65.2,WSydney2000BDiscus Throw
W,Discus Throw Women,Barcelona,1992,G,Maritza MARTEN,CUB,70.06,Discus Throw,70.06,WBarcelona1992GDiscus Throw
W,Discus Throw Women,Barcelona,1992,S,Tsvetanka KHRISTOVA,BUL,67.78,Discus Throw,67.78,WBarcelona1992SDiscus Throw
W,Discus Throw Women,Barcelona,1992,B,Daniela COSTIAN,AUS,66.24,Discus Throw,66.24,WBarcelona1992BDiscus Throw
W,Discus Throw Women,Los Angeles,1984,G,Ria STALMAN,NED,65.36,Discus Throw,65.36,WLos Angeles1984GDiscus Throw
W,Discus Throw Women,Los Angeles,1984,S,Leslie DENIZ,USA,64.86,Discus Throw,64.86,WLos Angeles1984SDiscus Throw
W,Discus Throw Women,Los Angeles,1984,B,Florenta CRACIUNESCU,ROU,63.64,Discus Throw,63.64,WLos Angeles1984BDiscus Throw
W,Discus Throw Women,Mexico,1968,G,Lia MANOLIU,ROU,58.28,Discus Throw,58.28,WMexico1968GDiscus Throw
W,Discus Throw Women,Mexico,1968,S,Liesel WESTERMANN,FRG,57.76,Discus Throw,57.76,WMexico1968SDiscus Throw
W,Discus Throw Women,Mexico,1968,B,Jolan KLEIBER-KONTSEK,HUN,54.9,Discus Throw,54.9,WMexico1968BDiscus Throw
W,Discus Throw Women,Rome,1960,G,Nina ROMASHKOVA,URS,55.1,Discus Throw,55.1,WRome1960GDiscus Throw
W,Discus Throw Women,Rome,1960,S,Tamara PRESS,URS,52.59,Discus Throw,52.59,WRome1960SDiscus Throw
W,Discus Throw Women,Rome,1960,B,Lia MANOLIU,ROU,52.36,Discus Throw,52.36,WRome1960BDiscus Throw
W,Discus Throw Women,Helsinki,1952,G,Nina ROMASHKOVA,URS,51.42,Discus Throw,51.42,WHelsinki1952GDiscus Throw
W,Discus Throw Women,Helsinki,1952,S,Yelizaveta BAGRYANTSEVA,URS,47.08,Discus Throw,47.08,WHelsinki1952SDiscus Throw
W,Discus Throw Women,Helsinki,1952,B,Nina DUMBADZE,URS,46.29,Discus Throw,46.29,WHelsinki1952BDiscus Throw
W,Discus Throw Women,Berlin,1936,G,Gisela MAUERMAYER,GER,47.63,Discus Throw,47.63,WBerlin1936GDiscus Throw
W,Discus Throw Women,Berlin,1936,S,Jadwiga WAJS,POL,46.22,Discus Throw,46.22,WBerlin1936SDiscus Throw
W,Discus Throw Women,Berlin,1936,B,Paula MOLLENHAUER,GER,39.8,Discus Throw,39.8,WBerlin1936BDiscus Throw
W,Discus Throw Women,Amsterdam,1928,G,Halina KONOPACKA,POL,39.62,Discus Throw,39.62,WAmsterdam1928GDiscus Throw
W,Discus Throw Women,Amsterdam,1928,S,Lillian COPELAND,USA,37.08,Discus Throw,37.08,WAmsterdam1928SDiscus Throw
W,Discus Throw Women,Amsterdam,1928,B,Ruth SVEDBERG,SWE,35.92,Discus Throw,35.92,WAmsterdam1928BDiscus Throw
W,Discus Throw Women,London,2012,G,Sandra PERKOVIC,CRO,69.11,Discus Throw,69.11,WLondon2012GDiscus Throw
W,Discus Throw Women,London,2012,S,Yanfeng LI,CHN,67.22,Discus Throw,67.22,WLondon2012SDiscus Throw
W,Discus Throw Women,London,2012,B,Yarelys BARRIOS,CUB,66.38,Discus Throw,66.38,WLondon2012BDiscus Throw
W,Discus Throw Women,Athens,2004,G,Natalya SADOVA,RUS,67.02,Discus Throw,67.02,WAthens2004GDiscus Throw
W,Discus Throw Women,Athens,2004,S,Anastasia KELESIDOU,GRE,66.68,Discus Throw,66.68,WAthens2004SDiscus Throw
W,Discus Throw Women,Athens,2004,B,Vera POSPISILOVA-CECHLOVA,CZE,66.08,Discus Throw,66.08,WAthens2004BDiscus Throw
W,Discus Throw Women,Atlanta,1996,G,Ilke WYLUDDA,GER,69.66,Discus Throw,69.66,WAtlanta1996GDiscus Throw
W,Discus Throw Women,Atlanta,1996,S,Natalya SADOVA,RUS,66.48,Discus Throw,66.48,WAtlanta1996SDiscus Throw
W,Discus Throw Women,Atlanta,1996,B,Ellina ZVEREVA,BLR,65.64,Discus Throw,65.64,WAtlanta1996BDiscus Throw
W,Discus Throw Women,Moscow,1980,G,Evelin SCHLAAK-JAHL,GDR,69.96,Discus Throw,69.96,WMoscow1980GDiscus Throw
W,Discus Throw Women,Moscow,1980,S,Maria VERGOVA-PETKOVA,BUL,67.9,Discus Throw,67.9,WMoscow1980SDiscus Throw
W,Discus Throw Women,Moscow,1980,B,Tatiana LESOVAIA,URS,67.4,Discus Throw,67.4,WMoscow1980BDiscus Throw
W,Discus Throw Women,Munich,1972,G,Faina MELNIK,URS,66.62,Discus Throw,66.62,WMunich1972GDiscus Throw
W,Discus Throw Women,Munich,1972,S,Argentina MENIS,ROU,65.06,Discus Throw,65.06,WMunich1972SDiscus Throw
W,Discus Throw Women,Munich,1972,B,Vassilka STOEVA,BUL,64.34,Discus Throw,64.34,WMunich1972BDiscus Throw
W,Discus Throw Women,Tokyo,1964,G,Tamara PRESS,URS,57.27,Discus Throw,57.27,WTokyo1964GDiscus Throw
W,Discus Throw Women,Tokyo,1964,S,Ingrid LOTZ,EUA,57.21,Discus Throw,57.21,WTokyo1964SDiscus Throw
W,Discus Throw Women,Tokyo,1964,B,Lia MANOLIU,ROU,56.97,Discus Throw,56.97,WTokyo1964BDiscus Throw
W,Discus Throw Women,London,1948,G,Micheline OSTERMEYER,FRA,41.92,Discus Throw,41.92,WLondon1948GDiscus Throw
W,Discus Throw Women,London,1948,S,Edera CORDIALE-GENTILE,ITA,41.17,Discus Throw,41.17,WLondon1948SDiscus Throw
W,Discus Throw Women,London,1948,B,Jacqueline MAZEAS,FRA,40.47,Discus Throw,40.47,WLondon1948BDiscus Throw
W,Discus Throw Women,Los Angeles,1932,G,Lillian COPELAND,USA,40.58,Discus Throw,40.58,WLos Angeles1932GDiscus Throw
W,Discus Throw Women,Los Angeles,1932,S,Ruth OSBURN,USA,40.12,Discus Throw,40.12,WLos Angeles1932SDiscus Throw
W,Discus Throw Women,Los Angeles,1932,B,Jadwiga WAJS,POL,38.74,Discus Throw,38.74,WLos Angeles1932BDiscus Throw
W,Hammer Throw Women,Rio,2016,G,Anita WLODARCZYK,POL,82.29,Hammer Throw,82.29,WRio2016GHammer Throw
W,Hammer Throw Women,Rio,2016,S,Wenxiu ZHANG,CHN,76.75,Hammer Throw,76.75,WRio2016SHammer Throw
W,Hammer Throw Women,Rio,2016,B,Sophie HITCHON,GBR,74.54,Hammer Throw,74.54,WRio2016BHammer Throw
W,Hammer Throw Women,Beijing,2008,G,Yipsi MORENO,CUB,75.2,Hammer Throw,75.2,WBeijing2008GHammer Throw
W,Hammer Throw Women,Beijing,2008,S,Wenxiu ZHANG,CHN,74.32,Hammer Throw,74.32,WBeijing2008SHammer Throw
W,Hammer Throw Women,Beijing,2008,B,Manuela MONTEBRUN,FRA,72.54,Hammer Throw,72.54,WBeijing2008BHammer Throw
W,Hammer Throw Women,Sydney,2000,G,Kamila SKOLIMOWSKA,POL,71.16,Hammer Throw,71.16,WSydney2000GHammer Throw
W,Hammer Throw Women,Sydney,2000,S,Olga KUZENKOVA,RUS,69.77,Hammer Throw,69.77,WSydney2000SHammer Throw
W,Hammer Throw Women,Sydney,2000,B,Kirsten MÃNCHOW,GER,69.28,Hammer Throw,69.28,WSydney2000BHammer Throw
W,Hammer Throw Women,London,2012,S,Anita WLODARCZYK,POL,77.6,Hammer Throw,77.6,WLondon2012SHammer Throw
W,Hammer Throw Women,London,2012,B,Betty HEIDLER,GER,77.13,Hammer Throw,77.13,WLondon2012BHammer Throw
W,Hammer Throw Women,Athens,2004,G,Olga KUZENKOVA,RUS,75.02,Hammer Throw,75.02,WAthens2004GHammer Throw
W,Hammer Throw Women,Athens,2004,S,Yipsi MORENO,CUB,73.36,Hammer Throw,73.36,WAthens2004SHammer Throw
W,Hammer Throw Women,Athens,2004,B,Yunaika CRAWFORD,CUB,73.16,Hammer Throw,73.16,WAthens2004BHammer Throw
W,Heptathlon Women,Rio,2016,G,Nafissatou THIAM,BEL,6810,Heptathlon,6810,WRio2016GHeptathlon
W,Heptathlon Women,Rio,2016,S,Jessica ENNIS HILL,GBR,6775,Heptathlon,6775,WRio2016SHeptathlon
W,Heptathlon Women,Rio,2016,B,Brianne THEISEN EATON,CAN,6653,Heptathlon,6653,WRio2016BHeptathlon
W,Heptathlon Women,Beijing,2008,G,Natallia DOBRYNSKA,UKR,6733,Heptathlon,6733,WBeijing2008GHeptathlon
W,Heptathlon Women,Beijing,2008,S,Hyleas FOUNTAIN,USA,6619,Heptathlon,6619,WBeijing2008SHeptathlon
W,Heptathlon Women,Beijing,2008,B,Tatyana CHERNOVA,RUS,6591,Heptathlon,6591,WBeijing2008BHeptathlon
W,Heptathlon Women,Sydney,2000,G,Denise LEWIS,GBR,6584,Heptathlon,6584,WSydney2000GHeptathlon
W,Heptathlon Women,Sydney,2000,S,Yelena PROKHOROVA,RUS,6531,Heptathlon,6531,WSydney2000SHeptathlon
W,Heptathlon Women,Sydney,2000,B,Natalya SAZANOVICH,BLR,6527,Heptathlon,6527,WSydney2000BHeptathlon
W,Heptathlon Women,Barcelona,1992,G,Jackie JOYNER,USA,7044 P.,Heptathlon,7044,WBarcelona1992GHeptathlon
W,Heptathlon Women,Barcelona,1992,S,Irina BELOVA,EUN,6845,Heptathlon,6845,WBarcelona1992SHeptathlon
W,Heptathlon Women,Barcelona,1992,B,Sabine BRAUN,GER,6649,Heptathlon,6649,WBarcelona1992BHeptathlon
W,Heptathlon Women,Los Angeles,1984,G,Glynis NUNN,AUS,6390,Heptathlon,6390,WLos Angeles1984GHeptathlon
W,Heptathlon Women,Los Angeles,1984,S,Jackie JOYNER,USA,6385,Heptathlon,6385,WLos Angeles1984SHeptathlon
W,Heptathlon Women,Los Angeles,1984,B,Sabine EVERTS,FRG,6363,Heptathlon,6363,WLos Angeles1984BHeptathlon
W,Heptathlon Women,London,2012,G,Jessica ENNIS HILL,GBR,6955,Heptathlon,6955,WLondon2012GHeptathlon
W,Heptathlon Women,London,2012,S,Lilli SCHWARZKOPF,GER,6649,Heptathlon,6649,WLondon2012SHeptathlon
W,Heptathlon Women,London,2012,B,Tatyana CHERNOVA,RUS,6628,Heptathlon,6628,WLondon2012BHeptathlon
W,Heptathlon Women,Athens,2004,G,Carolina KLUFT,SWE,6952,Heptathlon,6952,WAthens2004GHeptathlon
W,Heptathlon Women,Athens,2004,S,Austra SKUJYTE,LTU,6435,Heptathlon,6435,WAthens2004SHeptathlon
W,Heptathlon Women,Athens,2004,B,Kelly SOTHERTON,GBR,6424,Heptathlon,6424,WAthens2004BHeptathlon
W,Heptathlon Women,Atlanta,1996,G,Ghada SHOUAA,SYR,6780,Heptathlon,6780,WAtlanta1996GHeptathlon
W,Heptathlon Women,Atlanta,1996,S,Natalya SAZANOVICH,BLR,6563,Heptathlon,6563,WAtlanta1996SHeptathlon
W,Heptathlon Women,Atlanta,1996,B,Denise LEWIS,GBR,6489,Heptathlon,6489,WAtlanta1996BHeptathlon
W,Heptathlon Women,Seoul,1988,G,Jackie JOYNER,USA,7291 P.,Heptathlon,7291,WSeoul1988GHeptathlon
W,Heptathlon Women,Seoul,1988,S,Sabine JOHN,GDR,6897,Heptathlon,6897,WSeoul1988SHeptathlon
W,Heptathlon Women,Seoul,1988,B,Anke BEHMER,GDR,6858,Heptathlon,6858,WSeoul1988BHeptathlon
W,High Jump Women,Rio,2016,G,Ruth BEITIA,ESP,None,High Jump,0,WRio2016GHigh Jump
W,High Jump Women,Rio,2016,S,Mirela DEMIREVA,BUL,None,High Jump,0,WRio2016SHigh Jump
W,High Jump Women,Rio,2016,B,Blanka VLASIC,CRO,None,High Jump,0,WRio2016BHigh Jump
W,High Jump Women,Beijing,2008,G,Tia HELLEBAUT,BEL,2.05,High Jump,2.05,WBeijing2008GHigh Jump
W,High Jump Women,Beijing,2008,S,Blanka VLASIC,CRO,2.05,High Jump,2.05,WBeijing2008SHigh Jump
W,High Jump Women,Sydney,2000,G,Yelena YELESINA,RUS,2.01,High Jump,2.01,WSydney2000GHigh Jump
W,High Jump Women,Sydney,2000,S,Hestrie CLOETE,RSA,2.01,High Jump,2.01,WSydney2000SHigh Jump
W,High Jump Women,Sydney,2000,B,Kajsa BERGQVIST,SWE,1.99,High Jump,1.99,WSydney2000BHigh Jump
W,High Jump Women,Sydney,2000,B,Oana PANTELIMON,ROU,1.99,High Jump,1.99,WSydney2000BHigh Jump
W,High Jump Women,Barcelona,1992,G,Heike HENKEL,GER,2.02,High Jump,2.02,WBarcelona1992GHigh Jump
W,High Jump Women,Barcelona,1992,S,Galina ASTAFEI,ROU,2,High Jump,2,WBarcelona1992SHigh Jump
W,High Jump Women,Barcelona,1992,B,Joanet QUINTERO,CUB,1.97,High Jump,1.97,WBarcelona1992BHigh Jump
W,High Jump Women,Montreal,1976,G,Rosemarie WITSCHAS-ACKERMANN,GDR,1.93,High Jump,1.93,WMontreal1976GHigh Jump
W,High Jump Women,Montreal,1976,S,Sara SIMEONI,ITA,1.91,High Jump,1.91,WMontreal1976SHigh Jump
W,High Jump Women,Montreal,1976,B,Yordanka BLAGOEVA-DIMITROVA,BUL,1.91,High Jump,1.91,WMontreal1976BHigh Jump
W,High Jump Women,Rome,1960,G,Iolanda BALAS,ROU,1.85,High Jump,1.85,WRome1960GHigh Jump
W,High Jump Women,Rome,1960,S,Dorothy SHIRLEY,GBR,1.71,High Jump,1.71,WRome1960SHigh Jump
W,High Jump Women,Rome,1960,S,Jaroslawa JÃZWIAKOWSKA,POL,1.71,High Jump,1.71,WRome1960SHigh Jump
W,High Jump Women,Helsinki,1952,G,Esther BRAND,RSA,1.67,High Jump,1.67,WHelsinki1952GHigh Jump
W,High Jump Women,Helsinki,1952,S,Sheila LERWILL,GBR,1.65,High Jump,1.65,WHelsinki1952SHigh Jump
W,High Jump Women,Helsinki,1952,B,Aleksandra CHUDINA,URS,1.63,High Jump,1.63,WHelsinki1952BHigh Jump
W,High Jump Women,Berlin,1936,G,Ibolya CSÃK,HUN,1.6,High Jump,1.6,WBerlin1936GHigh Jump
W,High Jump Women,Berlin,1936,S,Dorothy ODAM,GBR,1.6,High Jump,1.6,WBerlin1936SHigh Jump
W,High Jump Women,Berlin,1936,B,Elfriede KAUN,GER,1.6,High Jump,1.6,WBerlin1936BHigh Jump
W,High Jump Women,London,2012,G,Anna CHICHEROVA,RUS,2.05,High Jump,2.05,WLondon2012GHigh Jump
W,High Jump Women,London,2012,S,Brigetta BARRETT,USA,2.03,High Jump,2.03,WLondon2012SHigh Jump
W,High Jump Women,London,2012,B,Svetlana SHKOLINA,RUS,2.03,High Jump,2.03,WLondon2012BHigh Jump
W,High Jump Women,Athens,2004,G,Elena SLESARENKO,RUS,2.06,High Jump,2.06,WAthens2004GHigh Jump
W,High Jump Women,Athens,2004,S,Hestrie CLOETE,RSA,2.02,High Jump,2.02,WAthens2004SHigh Jump
W,High Jump Women,Athens,2004,B,Vita STYOPINA,UKR,2.02,High Jump,2.02,WAthens2004BHigh Jump
W,High Jump Women,Atlanta,1996,G,Stefka KOSTADINOVA,BUL,2.05,High Jump,2.05,WAtlanta1996GHigh Jump
W,High Jump Women,Atlanta,1996,S,Niki BAKOGIANNI,GRE,2.03,High Jump,2.03,WAtlanta1996SHigh Jump
W,High Jump Women,Atlanta,1996,B,Inha BABAKOVA,UKR,2.01,High Jump,2.01,WAtlanta1996BHigh Jump
W,High Jump Women,Moscow,1980,G,Sara SIMEONI,ITA,1.97,High Jump,1.97,WMoscow1980GHigh Jump
W,High Jump Women,Moscow,1980,S,Urszula KIELAN,POL,1.94,High Jump,1.94,WMoscow1980SHigh Jump
W,High Jump Women,Moscow,1980,B,Jutta KIRST,GDR,1.94,High Jump,1.94,WMoscow1980BHigh Jump
W,High Jump Women,Tokyo,1964,G,Iolanda BALAS,ROU,1.9,High Jump,1.9,WTokyo1964GHigh Jump
W,High Jump Women,Tokyo,1964,S,Michele BROWN,AUS,1.8,High Jump,1.8,WTokyo1964SHigh Jump
W,High Jump Women,Tokyo,1964,B,Taisiya CHENCHIK,URS,1.78,High Jump,1.78,WTokyo1964BHigh Jump
W,High Jump Women,London,1948,G,Alice COACHMAN,USA,1.68,High Jump,1.68,WLondon1948GHigh Jump
W,High Jump Women,London,1948,S,Dorothy ODAM,GBR,1.68,High Jump,1.68,WLondon1948SHigh Jump
W,High Jump Women,London,1948,B,Micheline OSTERMEYER,FRA,1.61,High Jump,1.61,WLondon1948BHigh Jump
W,High Jump Women,Los Angeles,1932,G,Jean SHILEY,USA,1.65,High Jump,1.65,WLos Angeles1932GHigh Jump
W,High Jump Women,Los Angeles,1932,S,Mildred DIDRIKSON,USA,1.65,High Jump,1.65,WLos Angeles1932SHigh Jump
W,High Jump Women,Los Angeles,1932,B,Eva DAWES,CAN,1.6,High Jump,1.6,WLos Angeles1932BHigh Jump
W,Javelin Throw Women,Rio,2016,G,Sara KOLAK,CRO,66.18,Javelin Throw,66.18,WRio2016GJavelin Throw
W,Javelin Throw Women,Rio,2016,S,Sunette VILJOEN,RSA,64.92,Javelin Throw,64.92,WRio2016SJavelin Throw
W,Javelin Throw Women,Rio,2016,B,Barbora SPOTAKOVA,CZE,64.8,Javelin Throw,64.8,WRio2016BJavelin Throw
W,Javelin Throw Women,Beijing,2008,G,Barbora SPOTAKOVA,CZE,71.42,Javelin Throw,71.42,WBeijing2008GJavelin Throw
W,Javelin Throw Women,Beijing,2008,B,Christina OBERGFOLL,GER,66.13,Javelin Throw,66.13,WBeijing2008BJavelin Throw
W,Javelin Throw Women,Sydney,2000,G,Trine HATTESTAD,NOR,68.91,Javelin Throw,68.91,WSydney2000GJavelin Throw
W,Javelin Throw Women,Sydney,2000,S,Mirela MANIANI,GRE,67.51,Javelin Throw,67.51,WSydney2000SJavelin Throw
W,Javelin Throw Women,Sydney,2000,B,Osleidys MENÃNDEZ,CUB,66.18,Javelin Throw,66.18,WSydney2000BJavelin Throw
W,Javelin Throw Women,Barcelona,1992,G,Silke RENK,GER,68.34,Javelin Throw,68.34,WBarcelona1992GJavelin Throw
W,Javelin Throw Women,Barcelona,1992,S,Natalia SHIKOLENKO,EUN,68.26,Javelin Throw,68.26,WBarcelona1992SJavelin Throw
W,Javelin Throw Women,Barcelona,1992,B,Karen FORKEL,GER,66.86,Javelin Throw,66.86,WBarcelona1992BJavelin Throw
W,Javelin Throw Women,Montreal,1976,G,Ruth FUCHS,GDR,65.94,Javelin Throw,65.94,WMontreal1976GJavelin Throw
W,Javelin Throw Women,Montreal,1976,S,Marion BECKER-STEINER,FRG,64.7,Javelin Throw,64.7,WMontreal1976SJavelin Throw
W,Javelin Throw Women,Montreal,1976,B,Kathryn Joan SCHMIDT,USA,63.96,Javelin Throw,63.96,WMontreal1976BJavelin Throw
W,Javelin Throw Women,Mexico,1968,G,Angela NEMETH,HUN,60.36,Javelin Throw,60.36,WMexico1968GJavelin Throw
W,Javelin Throw Women,Mexico,1968,S,Mihaela PENES,ROU,59.92,Javelin Throw,59.92,WMexico1968SJavelin Throw
W,Javelin Throw Women,Mexico,1968,B,Eva JANKO-EGGER,AUT,58.04,Javelin Throw,58.04,WMexico1968BJavelin Throw
W,Javelin Throw Women,Rome,1960,G,Elvira OZOLINA,URS,55.98,Javelin Throw,55.98,WRome1960GJavelin Throw
W,Javelin Throw Women,Rome,1960,S,Dana INGROVA-ZATOPKOVA,TCH,53.78,Javelin Throw,53.78,WRome1960SJavelin Throw
W,Javelin Throw Women,Rome,1960,B,Birute KALEDIENE,URS,53.45,Javelin Throw,53.45,WRome1960BJavelin Throw
W,Javelin Throw Women,Helsinki,1952,G,Dana INGROVA-ZATOPKOVA,TCH,50.47,Javelin Throw,50.47,WHelsinki1952GJavelin Throw
W,Javelin Throw Women,Helsinki,1952,S,Aleksandra CHUDINA,URS,50.01,Javelin Throw,50.01,WHelsinki1952SJavelin Throw
W,Javelin Throw Women,Helsinki,1952,B,Yelena GORCHAKOVA,URS,49.76,Javelin Throw,49.76,WHelsinki1952BJavelin Throw
W,Javelin Throw Women,Berlin,1936,G,Tilly FLEISCHER,GER,45.18,Javelin Throw,45.18,WBerlin1936GJavelin Throw
W,Javelin Throw Women,Berlin,1936,S,Luise KRÃGER,GER,43.29,Javelin Throw,43.29,WBerlin1936SJavelin Throw
W,Javelin Throw Women,Berlin,1936,B,Maria KWASNIEWSKA,POL,41.8,Javelin Throw,41.8,WBerlin1936BJavelin Throw
W,Javelin Throw Women,London,2012,G,Barbora SPOTAKOVA,CZE,69.55,Javelin Throw,69.55,WLondon2012GJavelin Throw
W,Javelin Throw Women,London,2012,S,Christina OBERGFOLL,GER,65.16,Javelin Throw,65.16,WLondon2012SJavelin Throw
W,Javelin Throw Women,London,2012,B,Linda STAHL,GER,64.91,Javelin Throw,64.91,WLondon2012BJavelin Throw
W,Javelin Throw Women,Athens,2004,G,Osleidys MENÃNDEZ,CUB,71.53,Javelin Throw,71.53,WAthens2004GJavelin Throw
W,Javelin Throw Women,Athens,2004,S,Steffi NERIUS,GER,65.82,Javelin Throw,65.82,WAthens2004SJavelin Throw
W,Javelin Throw Women,Athens,2004,B,Mirela MANIANI,GRE,64.29,Javelin Throw,64.29,WAthens2004BJavelin Throw
W,Javelin Throw Women,Atlanta,1996,G,Heli RANTANEN,FIN,67.94,Javelin Throw,67.94,WAtlanta1996GJavelin Throw
W,Javelin Throw Women,Atlanta,1996,S,Louise MCPAUL,AUS,65.54,Javelin Throw,65.54,WAtlanta1996SJavelin Throw
W,Javelin Throw Women,Atlanta,1996,B,Trine HATTESTAD,NOR,64.98,Javelin Throw,64.98,WAtlanta1996BJavelin Throw
W,Javelin Throw Women,Moscow,1980,G,Maria COLON,CUB,68.4,Javelin Throw,68.4,WMoscow1980GJavelin Throw
W,Javelin Throw Women,Moscow,1980,S,Saida GUNBA,URS,67.76,Javelin Throw,67.76,WMoscow1980SJavelin Throw
W,Javelin Throw Women,Moscow,1980,B,Ute HOMMOLA,GDR,66.56,Javelin Throw,66.56,WMoscow1980BJavelin Throw
W,Javelin Throw Women,Munich,1972,G,Ruth FUCHS,GDR,63.88,Javelin Throw,63.88,WMunich1972GJavelin Throw
W,Javelin Throw Women,Munich,1972,S,Jacqueline TODTEN,GDR,62.54,Javelin Throw,62.54,WMunich1972SJavelin Throw
W,Javelin Throw Women,Munich,1972,B,Kathryn Joan SCHMIDT,USA,59.94,Javelin Throw,59.94,WMunich1972BJavelin Throw
W,Javelin Throw Women,Tokyo,1964,G,Mihaela PENES,ROU,60.54,Javelin Throw,60.54,WTokyo1964GJavelin Throw
W,Javelin Throw Women,Tokyo,1964,S,Marta ANTAL-RUDAS,HUN,58.27,Javelin Throw,58.27,WTokyo1964SJavelin Throw
W,Javelin Throw Women,Tokyo,1964,B,Yelena GORCHAKOVA,URS,57.06,Javelin Throw,57.06,WTokyo1964BJavelin Throw
W,Javelin Throw Women,London,1948,G,Herma BAUMA,AUT,45.57,Javelin Throw,45.57,WLondon1948GJavelin Throw
W,Javelin Throw Women,London,1948,S,Kaisa PARVIAINEN,FIN,43.79,Javelin Throw,43.79,WLondon1948SJavelin Throw
W,Javelin Throw Women,London,1948,B,Lily CARLSTEDT,DEN,42.08,Javelin Throw,42.08,WLondon1948BJavelin Throw
W,Javelin Throw Women,Los Angeles,1932,G,Mildred DIDRIKSON,USA,43.68,Javelin Throw,43.68,WLos Angeles1932GJavelin Throw
W,Javelin Throw Women,Los Angeles,1932,S,Ellen BRAUMÃLLER,GER,43.49,Javelin Throw,43.49,WLos Angeles1932SJavelin Throw
W,Javelin Throw Women,Los Angeles,1932,B,Tilly FLEISCHER,GER,43,Javelin Throw,43,WLos Angeles1932BJavelin Throw
W,Long Jump Women,Rio,2016,G,Tianna BARTOLETTA,USA,7.17,Long Jump,7.17,WRio2016GLong Jump
W,Long Jump Women,Rio,2016,S,Brittney REESE,USA,7.15,Long Jump,7.15,WRio2016SLong Jump
W,Long Jump Women,Rio,2016,B,Ivana SPANOVIC,SRB,7.08,Long Jump,7.08,WRio2016BLong Jump
W,Long Jump Women,Beijing,2008,G,Maurren Higa MAGGI,BRA,7.04,Long Jump,7.04,WBeijing2008GLong Jump
W,Long Jump Women,Beijing,2008,B,Blessing OKAGBARE,NGR,6.91,Long Jump,6.91,WBeijing2008BLong Jump
W,Long Jump Women,Sydney,2000,G,Heike DRECHSLER,GER,6.99,Long Jump,6.99,WSydney2000GLong Jump
W,Long Jump Women,Sydney,2000,S,Fiona MAY,ITA,6.92,Long Jump,6.92,WSydney2000SLong Jump
W,Long Jump Women,Sydney,2000,B,Tatyana KOTOVA,RUS,6.83,Long Jump,6.83,WSydney2000BLong Jump
W,Long Jump Women,Barcelona,1992,G,Heike DRECHSLER,GER,7.14,Long Jump,7.14,WBarcelona1992GLong Jump
W,Long Jump Women,Barcelona,1992,S,Inessa KRAVETS,EUN,7.12,Long Jump,7.12,WBarcelona1992SLong Jump
W,Long Jump Women,Barcelona,1992,B,Jackie JOYNER,USA,7.07,Long Jump,7.07,WBarcelona1992BLong Jump
W,Long Jump Women,Montreal,1976,G,Angela VOIGT,GDR,6.72,Long Jump,6.72,WMontreal1976GLong Jump
W,Long Jump Women,Montreal,1976,S,Catherine Laverne MCMILLAN,USA,6.66,Long Jump,6.66,WMontreal1976SLong Jump
W,Long Jump Women,Montreal,1976,B,Lidia ALFEEVA,URS,6.6,Long Jump,6.6,WMontreal1976BLong Jump
W,Long Jump Women,Rome,1960,G,Vera KOLASHNIKOVA-KREPKINA,URS,6.37,Long Jump,6.37,WRome1960GLong Jump
W,Long Jump Women,Rome,1960,S,Elzbieta KRZESINSKA,POL,6.27,Long Jump,6.27,WRome1960SLong Jump
W,Long Jump Women,Rome,1960,B,Hildrun CLAUS,EUA,6.21,Long Jump,6.21,WRome1960BLong Jump
W,Long Jump Women,Helsinki,1952,G,Yvette WILLIAMS,NZL,6.24,Long Jump,6.24,WHelsinki1952GLong Jump
W,Long Jump Women,Helsinki,1952,S,Aleksandra CHUDINA,URS,6.14,Long Jump,6.14,WHelsinki1952SLong Jump
W,Long Jump Women,Helsinki,1952,B,Shirley CAWLEY,GBR,5.92,Long Jump,5.92,WHelsinki1952BLong Jump
W,Long Jump Women,London,2012,G,Brittney REESE,USA,7.12,Long Jump,7.12,WLondon2012GLong Jump
W,Long Jump Women,London,2012,S,Elena SOKOLOVA,RUS,7.07,Long Jump,7.07,WLondon2012SLong Jump
